buying,maint,doors,persons,lug_boot,safety,PRICE,CONFORT,condition
high,low,five_or_more,more,big,high,high_low,five_or_more_more_big,acc
med,vhigh,two,two,small,low,med_vhigh,two_two_small,unacc
med,vhigh,two,two,small,med,med_vhigh,two_two_small,unacc
med,vhigh,two,two,small,high,med_vhigh,two_two_small,unacc
med,vhigh,two,two,med,low,med_vhigh,two_two_med,unacc
med,vhigh,two,two,med,med,med_vhigh,two_two_med,unacc
med,vhigh,two,two,med,high,med_vhigh,two_two_med,unacc
med,vhigh,two,two,big,low,med_vhigh,two_two_big,unacc
med,vhigh,two,two,big,med,med_vhigh,two_two_big,unacc
med,vhigh,two,two,big,high,med_vhigh,two_two_big,unacc
med,vhigh,two,four,small,low,med_vhigh,two_four_small,unacc
med,vhigh,two,four,small,med,med_vhigh,two_four_small,unacc
med,vhigh,two,four,small,high,med_vhigh,two_four_small,acc
med,vhigh,two,four,med,low,med_vhigh,two_four_med,unacc
med,vhigh,two,four,med,med,med_vhigh,two_four_med,unacc
med,vhigh,two,four,med,high,med_vhigh,two_four_med,acc
med,vhigh,two,four,big,low,med_vhigh,two_four_big,unacc
med,vhigh,two,four,big,med,med_vhigh,two_four_big,acc
med,vhigh,two,four,big,high,med_vhigh,two_four_big,acc
med,vhigh,two,more,small,low,med_vhigh,two_more_small,unacc
med,vhigh,two,more,small,med,med_vhigh,two_more_small,unacc
med,vhigh,two,more,small,high,med_vhigh,two_more_small,unacc
med,vhigh,two,more,med,low,med_vhigh,two_more_med,unacc
med,vhigh,two,more,med,med,med_vhigh,two_more_med,unacc
med,vhigh,two,more,med,high,med_vhigh,two_more_med,acc
med,vhigh,two,more,big,low,med_vhigh,two_more_big,unacc
med,vhigh,two,more,big,med,med_vhigh,two_more_big,acc
med,vhigh,two,more,big,high,med_vhigh,two_more_big,acc
med,vhigh,three,two,small,low,med_vhigh,three_two_small,unacc
med,vhigh,three,two,small,med,med_vhigh,three_two_small,unacc
med,vhigh,three,two,small,high,med_vhigh,three_two_small,unacc
med,vhigh,three,two,med,low,med_vhigh,three_two_med,unacc
med,vhigh,three,two,med,med,med_vhigh,three_two_med,unacc
med,vhigh,three,two,med,high,med_vhigh,three_two_med,unacc
med,vhigh,three,two,big,low,med_vhigh,three_two_big,unacc
med,vhigh,three,two,big,med,med_vhigh,three_two_big,unacc
med,vhigh,three,two,big,high,med_vhigh,three_two_big,unacc
med,vhigh,three,four,small,low,med_vhigh,three_four_small,unacc
med,vhigh,three,four,small,med,med_vhigh,three_four_small,unacc
med,vhigh,three,four,small,high,med_vhigh,three_four_small,acc
med,vhigh,three,four,med,low,med_vhigh,three_four_med,unacc
med,vhigh,three,four,med,med,med_vhigh,three_four_med,unacc
med,vhigh,three,four,med,high,med_vhigh,three_four_med,acc
med,vhigh,three,four,big,low,med_vhigh,three_four_big,unacc
med,vhigh,three,four,big,med,med_vhigh,three_four_big,acc
med,vhigh,three,four,big,high,med_vhigh,three_four_big,acc
med,vhigh,three,more,small,low,med_vhigh,three_more_small,unacc
med,vhigh,three,more,small,med,med_vhigh,three_more_small,unacc
med,vhigh,three,more,small,high,med_vhigh,three_more_small,acc
med,vhigh,three,more,med,low,med_vhigh,three_more_med,unacc
med,vhigh,three,more,med,med,med_vhigh,three_more_med,acc
med,vhigh,three,more,med,high,med_vhigh,three_more_med,acc
med,vhigh,three,more,big,low,med_vhigh,three_more_big,unacc
med,vhigh,three,more,big,med,med_vhigh,three_more_big,acc
med,vhigh,three,more,big,high,med_vhigh,three_more_big,acc
med,vhigh,four,two,small,low,med_vhigh,four_two_small,unacc
med,vhigh,four,two,small,med,med_vhigh,four_two_small,unacc
med,vhigh,four,two,small,high,med_vhigh,four_two_small,unacc
med,vhigh,four,two,med,low,med_vhigh,four_two_med,unacc
med,vhigh,four,two,med,med,med_vhigh,four_two_med,unacc
med,vhigh,four,two,med,high,med_vhigh,four_two_med,unacc
med,vhigh,four,two,big,low,med_vhigh,four_two_big,unacc
med,vhigh,four,two,big,med,med_vhigh,four_two_big,unacc
med,vhigh,four,two,big,high,med_vhigh,four_two_big,unacc
med,vhigh,four,four,small,low,med_vhigh,four_four_small,unacc
med,vhigh,four,four,small,med,med_vhigh,four_four_small,unacc
med,vhigh,four,four,small,high,med_vhigh,four_four_small,acc
med,vhigh,four,four,med,low,med_vhigh,four_four_med,unacc
med,vhigh,four,four,med,med,med_vhigh,four_four_med,acc
med,vhigh,four,four,med,high,med_vhigh,four_four_med,acc
med,vhigh,four,four,big,low,med_vhigh,four_four_big,unacc
med,vhigh,four,four,big,med,med_vhigh,four_four_big,acc
med,vhigh,four,four,big,high,med_vhigh,four_four_big,acc
med,vhigh,four,more,small,low,med_vhigh,four_more_small,unacc
med,vhigh,four,more,small,med,med_vhigh,four_more_small,unacc
med,vhigh,four,more,small,high,med_vhigh,four_more_small,acc
med,vhigh,four,more,med,low,med_vhigh,four_more_med,unacc
med,vhigh,four,more,med,med,med_vhigh,four_more_med,acc
med,vhigh,four,more,med,high,med_vhigh,four_more_med,acc
med,vhigh,four,more,big,low,med_vhigh,four_more_big,unacc
med,vhigh,four,more,big,med,med_vhigh,four_more_big,acc
med,vhigh,four,more,big,high,med_vhigh,four_more_big,acc
med,vhigh,five_or_more,two,small,low,med_vhigh,five_or_more_two_small,unacc
med,vhigh,five_or_more,two,small,med,med_vhigh,five_or_more_two_small,unacc
med,vhigh,five_or_more,two,small,high,med_vhigh,five_or_more_two_small,unacc
med,vhigh,five_or_more,two,med,low,med_vhigh,five_or_more_two_med,unacc
med,vhigh,five_or_more,two,med,med,med_vhigh,five_or_more_two_med,unacc
med,vhigh,five_or_more,two,med,high,med_vhigh,five_or_more_two_med,unacc
med,vhigh,five_or_more,two,big,low,med_vhigh,five_or_more_two_big,unacc
med,vhigh,five_or_more,two,big,med,med_vhigh,five_or_more_two_big,unacc
med,vhigh,five_or_more,two,big,high,med_vhigh,five_or_more_two_big,unacc
med,vhigh,five_or_more,four,small,low,med_vhigh,five_or_more_four_small,unacc
med,vhigh,five_or_more,four,small,med,med_vhigh,five_or_more_four_small,unacc
med,vhigh,five_or_more,four,small,high,med_vhigh,five_or_more_four_small,acc
med,vhigh,five_or_more,four,med,low,med_vhigh,five_or_more_four_med,unacc
med,vhigh,five_or_more,four,med,med,med_vhigh,five_or_more_four_med,acc
med,vhigh,five_or_more,four,med,high,med_vhigh,five_or_more_four_med,acc
med,vhigh,five_or_more,four,big,low,med_vhigh,five_or_more_four_big,unacc
med,vhigh,five_or_more,four,big,med,med_vhigh,five_or_more_four_big,acc
med,vhigh,five_or_more,four,big,high,med_vhigh,five_or_more_four_big,acc
med,vhigh,five_or_more,more,small,low,med_vhigh,five_or_more_more_small,unacc
med,vhigh,five_or_more,more,small,med,med_vhigh,five_or_more_more_small,unacc
med,vhigh,five_or_more,more,small,high,med_vhigh,five_or_more_more_small,acc
med,vhigh,five_or_more,more,med,low,med_vhigh,five_or_more_more_med,unacc
med,vhigh,five_or_more,more,med,med,med_vhigh,five_or_more_more_med,acc
med,vhigh,five_or_more,more,med,high,med_vhigh,five_or_more_more_med,acc
med,vhigh,five_or_more,more,big,low,med_vhigh,five_or_more_more_big,unacc
med,vhigh,five_or_more,more,big,med,med_vhigh,five_or_more_more_big,acc
med,vhigh,five_or_more,more,big,high,med_vhigh,five_or_more_more_big,acc
med,high,two,two,small,low,med_high,two_two_small,unacc
med,high,two,two,small,med,med_high,two_two_small,unacc
med,high,two,two,small,high,med_high,two_two_small,unacc
med,high,two,two,med,low,med_high,two_two_med,unacc
med,high,two,two,med,med,med_high,two_two_med,unacc
med,high,two,two,med,high,med_high,two_two_med,unacc
med,high,two,two,big,low,med_high,two_two_big,unacc
med,high,two,two,big,med,med_high,two_two_big,unacc
med,high,two,two,big,high,med_high,two_two_big,unacc
med,high,two,four,small,low,med_high,two_four_small,unacc
med,high,two,four,small,med,med_high,two_four_small,unacc
med,high,two,four,small,high,med_high,two_four_small,acc
med,high,two,four,med,low,med_high,two_four_med,unacc
med,high,two,four,med,med,med_high,two_four_med,unacc
med,high,two,four,med,high,med_high,two_four_med,acc
med,high,two,four,big,low,med_high,two_four_big,unacc
med,high,two,four,big,med,med_high,two_four_big,acc
med,high,two,four,big,high,med_high,two_four_big,acc
med,high,two,more,small,low,med_high,two_more_small,unacc
med,high,two,more,small,med,med_high,two_more_small,unacc
med,high,two,more,small,high,med_high,two_more_small,unacc
med,high,two,more,med,low,med_high,two_more_med,unacc
med,high,two,more,med,med,med_high,two_more_med,unacc
med,high,two,more,med,high,med_high,two_more_med,acc
med,high,two,more,big,low,med_high,two_more_big,unacc
med,high,two,more,big,med,med_high,two_more_big,acc
med,high,two,more,big,high,med_high,two_more_big,acc
med,high,three,two,small,low,med_high,three_two_small,unacc
med,high,three,two,small,med,med_high,three_two_small,unacc
med,high,three,two,small,high,med_high,three_two_small,unacc
med,high,three,two,med,low,med_high,three_two_med,unacc
med,high,three,two,med,med,med_high,three_two_med,unacc
med,high,three,two,med,high,med_high,three_two_med,unacc
med,high,three,two,big,low,med_high,three_two_big,unacc
med,high,three,two,big,med,med_high,three_two_big,unacc
med,high,three,two,big,high,med_high,three_two_big,unacc
med,high,three,four,small,low,med_high,three_four_small,unacc
med,high,three,four,small,med,med_high,three_four_small,unacc
med,high,three,four,small,high,med_high,three_four_small,acc
med,high,three,four,med,low,med_high,three_four_med,unacc
med,high,three,four,med,med,med_high,three_four_med,unacc
med,high,three,four,med,high,med_high,three_four_med,acc
med,high,three,four,big,low,med_high,three_four_big,unacc
med,high,three,four,big,med,med_high,three_four_big,acc
med,high,three,four,big,high,med_high,three_four_big,acc
med,high,three,more,small,low,med_high,three_more_small,unacc
med,high,three,more,small,med,med_high,three_more_small,unacc
med,high,three,more,small,high,med_high,three_more_small,acc
med,high,three,more,med,low,med_high,three_more_med,unacc
med,high,three,more,med,med,med_high,three_more_med,acc
med,high,three,more,med,high,med_high,three_more_med,acc
med,high,three,more,big,low,med_high,three_more_big,unacc
med,high,three,more,big,med,med_high,three_more_big,acc
med,high,three,more,big,high,med_high,three_more_big,acc
med,high,four,two,small,low,med_high,four_two_small,unacc
med,high,four,two,small,med,med_high,four_two_small,unacc
med,high,four,two,small,high,med_high,four_two_small,unacc
med,high,four,two,med,low,med_high,four_two_med,unacc
med,high,four,two,med,med,med_high,four_two_med,unacc
med,high,four,two,med,high,med_high,four_two_med,unacc
med,high,four,two,big,low,med_high,four_two_big,unacc
med,high,four,two,big,med,med_high,four_two_big,unacc
med,high,four,two,big,high,med_high,four_two_big,unacc
med,high,four,four,small,low,med_high,four_four_small,unacc
med,high,four,four,small,med,med_high,four_four_small,unacc
med,high,four,four,small,high,med_high,four_four_small,acc
med,high,four,four,med,low,med_high,four_four_med,unacc
med,high,four,four,med,med,med_high,four_four_med,acc
med,high,four,four,med,high,med_high,four_four_med,acc
med,high,four,four,big,low,med_high,four_four_big,unacc
med,high,four,four,big,med,med_high,four_four_big,acc
med,high,four,four,big,high,med_high,four_four_big,acc
med,high,four,more,small,low,med_high,four_more_small,unacc
med,high,four,more,small,med,med_high,four_more_small,unacc
med,high,four,more,small,high,med_high,four_more_small,acc
med,high,four,more,med,low,med_high,four_more_med,unacc
med,high,four,more,med,med,med_high,four_more_med,acc
med,high,four,more,med,high,med_high,four_more_med,acc
med,high,four,more,big,low,med_high,four_more_big,unacc
med,high,four,more,big,med,med_high,four_more_big,acc
med,high,four,more,big,high,med_high,four_more_big,acc
med,high,five_or_more,two,small,low,med_high,five_or_more_two_small,unacc
med,high,five_or_more,two,small,med,med_high,five_or_more_two_small,unacc
med,high,five_or_more,two,small,high,med_high,five_or_more_two_small,unacc
med,high,five_or_more,two,med,low,med_high,five_or_more_two_med,unacc
med,high,five_or_more,two,med,med,med_high,five_or_more_two_med,unacc
med,high,five_or_more,two,med,high,med_high,five_or_more_two_med,unacc
med,high,five_or_more,two,big,low,med_high,five_or_more_two_big,unacc
med,high,five_or_more,two,big,med,med_high,five_or_more_two_big,unacc
med,high,five_or_more,two,big,high,med_high,five_or_more_two_big,unacc
med,high,five_or_more,four,small,low,med_high,five_or_more_four_small,unacc
med,high,five_or_more,four,small,med,med_high,five_or_more_four_small,unacc
med,high,five_or_more,four,small,high,med_high,five_or_more_four_small,acc
med,high,five_or_more,four,med,low,med_high,five_or_more_four_med,unacc
med,high,five_or_more,four,med,med,med_high,five_or_more_four_med,acc
med,high,five_or_more,four,med,high,med_high,five_or_more_four_med,acc
med,high,five_or_more,four,big,low,med_high,five_or_more_four_big,unacc
med,high,five_or_more,four,big,med,med_high,five_or_more_four_big,acc
med,high,five_or_more,four,big,high,med_high,five_or_more_four_big,acc
med,high,five_or_more,more,small,low,med_high,five_or_more_more_small,unacc
med,high,five_or_more,more,small,med,med_high,five_or_more_more_small,unacc
med,high,five_or_more,more,small,high,med_high,five_or_more_more_small,acc
med,high,five_or_more,more,med,low,med_high,five_or_more_more_med,unacc
med,high,five_or_more,more,med,med,med_high,five_or_more_more_med,acc
med,high,five_or_more,more,med,high,med_high,five_or_more_more_med,acc
med,high,five_or_more,more,big,low,med_high,five_or_more_more_big,unacc
med,high,five_or_more,more,big,med,med_high,five_or_more_more_big,acc
med,high,five_or_more,more,big,high,med_high,five_or_more_more_big,acc
med,med,two,two,small,low,med_med,two_two_small,unacc
med,med,two,two,small,med,med_med,two_two_small,unacc
med,med,two,two,small,high,med_med,two_two_small,unacc
med,med,two,two,med,low,med_med,two_two_med,unacc
med,med,two,two,med,med,med_med,two_two_med,unacc
med,med,two,two,med,high,med_med,two_two_med,unacc
med,med,two,two,big,low,med_med,two_two_big,unacc
med,med,two,two,big,med,med_med,two_two_big,unacc
med,med,two,two,big,high,med_med,two_two_big,unacc
med,med,two,four,small,low,med_med,two_four_small,unacc
med,med,two,four,small,med,med_med,two_four_small,acc
med,med,two,four,small,high,med_med,two_four_small,acc
med,med,two,four,med,low,med_med,two_four_med,unacc
med,med,two,four,med,med,med_med,two_four_med,acc
med,med,two,four,med,high,med_med,two_four_med,acc
med,med,two,four,big,low,med_med,two_four_big,unacc
med,med,two,four,big,med,med_med,two_four_big,acc
med,med,two,four,big,high,med_med,two_four_big,vgood
med,med,two,more,small,low,med_med,two_more_small,unacc
med,med,two,more,small,med,med_med,two_more_small,unacc
med,med,two,more,small,high,med_med,two_more_small,unacc
med,med,two,more,med,low,med_med,two_more_med,unacc
med,med,two,more,med,med,med_med,two_more_med,acc
med,med,two,more,med,high,med_med,two_more_med,acc
med,med,two,more,big,low,med_med,two_more_big,unacc
med,med,two,more,big,med,med_med,two_more_big,acc
med,med,two,more,big,high,med_med,two_more_big,vgood
med,med,three,two,small,low,med_med,three_two_small,unacc
med,med,three,two,small,med,med_med,three_two_small,unacc
med,med,three,two,small,high,med_med,three_two_small,unacc
med,med,three,two,med,low,med_med,three_two_med,unacc
med,med,three,two,med,med,med_med,three_two_med,unacc
med,med,three,two,med,high,med_med,three_two_med,unacc
med,med,three,two,big,low,med_med,three_two_big,unacc
med,med,three,two,big,med,med_med,three_two_big,unacc
med,med,three,two,big,high,med_med,three_two_big,unacc
med,med,three,four,small,low,med_med,three_four_small,unacc
med,med,three,four,small,med,med_med,three_four_small,acc
med,med,three,four,small,high,med_med,three_four_small,acc
med,med,three,four,med,low,med_med,three_four_med,unacc
med,med,three,four,med,med,med_med,three_four_med,acc
med,med,three,four,med,high,med_med,three_four_med,acc
med,med,three,four,big,low,med_med,three_four_big,unacc
med,med,three,four,big,med,med_med,three_four_big,acc
med,med,three,four,big,high,med_med,three_four_big,vgood
med,med,three,more,small,low,med_med,three_more_small,unacc
med,med,three,more,small,med,med_med,three_more_small,acc
med,med,three,more,small,high,med_med,three_more_small,acc
med,med,three,more,med,low,med_med,three_more_med,unacc
med,med,three,more,med,med,med_med,three_more_med,acc
med,med,three,more,med,high,med_med,three_more_med,vgood
med,med,three,more,big,low,med_med,three_more_big,unacc
med,med,three,more,big,med,med_med,three_more_big,acc
med,med,three,more,big,high,med_med,three_more_big,vgood
med,med,four,two,small,low,med_med,four_two_small,unacc
med,med,four,two,small,med,med_med,four_two_small,unacc
med,med,four,two,small,high,med_med,four_two_small,unacc
med,med,four,two,med,low,med_med,four_two_med,unacc
med,med,four,two,med,med,med_med,four_two_med,unacc
med,med,four,two,med,high,med_med,four_two_med,unacc
med,med,four,two,big,low,med_med,four_two_big,unacc
med,med,four,two,big,med,med_med,four_two_big,unacc
med,med,four,two,big,high,med_med,four_two_big,unacc
med,med,four,four,small,low,med_med,four_four_small,unacc
med,med,four,four,small,med,med_med,four_four_small,acc
med,med,four,four,small,high,med_med,four_four_small,acc
med,med,four,four,med,low,med_med,four_four_med,unacc
med,med,four,four,med,med,med_med,four_four_med,acc
med,med,four,four,med,high,med_med,four_four_med,vgood
med,med,four,four,big,low,med_med,four_four_big,unacc
med,med,four,four,big,med,med_med,four_four_big,acc
med,med,four,four,big,high,med_med,four_four_big,vgood
med,med,four,more,small,low,med_med,four_more_small,unacc
med,med,four,more,small,med,med_med,four_more_small,acc
med,med,four,more,small,high,med_med,four_more_small,acc
med,med,four,more,med,low,med_med,four_more_med,unacc
med,med,four,more,med,med,med_med,four_more_med,acc
med,med,four,more,med,high,med_med,four_more_med,vgood
med,med,four,more,big,low,med_med,four_more_big,unacc
med,med,four,more,big,med,med_med,four_more_big,acc
med,med,four,more,big,high,med_med,four_more_big,vgood
med,med,five_or_more,two,small,low,med_med,five_or_more_two_small,unacc
med,med,five_or_more,two,small,med,med_med,five_or_more_two_small,unacc
med,med,five_or_more,two,small,high,med_med,five_or_more_two_small,unacc
med,med,five_or_more,two,med,low,med_med,five_or_more_two_med,unacc
med,med,five_or_more,two,med,med,med_med,five_or_more_two_med,unacc
med,med,five_or_more,two,med,high,med_med,five_or_more_two_med,unacc
med,med,five_or_more,two,big,low,med_med,five_or_more_two_big,unacc
med,med,five_or_more,two,big,med,med_med,five_or_more_two_big,unacc
med,med,five_or_more,two,big,high,med_med,five_or_more_two_big,unacc
med,med,five_or_more,four,small,low,med_med,five_or_more_four_small,unacc
med,med,five_or_more,four,small,med,med_med,five_or_more_four_small,acc
med,med,five_or_more,four,small,high,med_med,five_or_more_four_small,acc
med,med,five_or_more,four,med,low,med_med,five_or_more_four_med,unacc
med,med,five_or_more,four,med,med,med_med,five_or_more_four_med,acc
med,med,five_or_more,four,med,high,med_med,five_or_more_four_med,vgood
med,med,five_or_more,four,big,low,med_med,five_or_more_four_big,unacc
med,med,five_or_more,four,big,med,med_med,five_or_more_four_big,acc
med,med,five_or_more,four,big,high,med_med,five_or_more_four_big,vgood
med,med,five_or_more,more,small,low,med_med,five_or_more_more_small,unacc
med,med,five_or_more,more,small,med,med_med,five_or_more_more_small,acc
med,med,five_or_more,more,small,high,med_med,five_or_more_more_small,acc
med,med,five_or_more,more,med,low,med_med,five_or_more_more_med,unacc
med,med,five_or_more,more,med,med,med_med,five_or_more_more_med,acc
med,med,five_or_more,more,med,high,med_med,five_or_more_more_med,vgood
med,med,five_or_more,more,big,low,med_med,five_or_more_more_big,unacc
med,med,five_or_more,more,big,med,med_med,five_or_more_more_big,acc
med,med,five_or_more,more,big,high,med_med,five_or_more_more_big,vgood
med,low,two,two,small,low,med_low,two_two_small,unacc
med,low,two,two,small,med,med_low,two_two_small,unacc
med,low,two,two,small,high,med_low,two_two_small,unacc
med,low,two,two,med,low,med_low,two_two_med,unacc
med,low,two,two,med,med,med_low,two_two_med,unacc
med,low,two,two,med,high,med_low,two_two_med,unacc
med,low,two,two,big,low,med_low,two_two_big,unacc
med,low,two,two,big,med,med_low,two_two_big,unacc
med,low,two,two,big,high,med_low,two_two_big,unacc
med,low,two,four,small,low,med_low,two_four_small,unacc
med,low,two,four,small,med,med_low,two_four_small,acc
med,low,two,four,small,high,med_low,two_four_small,good
med,low,two,four,med,low,med_low,two_four_med,unacc
med,low,two,four,med,med,med_low,two_four_med,acc
med,low,two,four,med,high,med_low,two_four_med,good
med,low,two,four,big,low,med_low,two_four_big,unacc
med,low,two,four,big,med,med_low,two_four_big,good
med,low,two,four,big,high,med_low,two_four_big,vgood
med,low,two,more,small,low,med_low,two_more_small,unacc
med,low,two,more,small,med,med_low,two_more_small,unacc
med,low,two,more,small,high,med_low,two_more_small,unacc
med,low,two,more,med,low,med_low,two_more_med,unacc
med,low,two,more,med,med,med_low,two_more_med,acc
med,low,two,more,med,high,med_low,two_more_med,good
med,low,two,more,big,low,med_low,two_more_big,unacc
med,low,two,more,big,med,med_low,two_more_big,good
med,low,two,more,big,high,med_low,two_more_big,vgood
med,low,three,two,small,low,med_low,three_two_small,unacc
med,low,three,two,small,med,med_low,three_two_small,unacc
med,low,three,two,small,high,med_low,three_two_small,unacc
med,low,three,two,med,low,med_low,three_two_med,unacc
med,low,three,two,med,med,med_low,three_two_med,unacc
med,low,three,two,med,high,med_low,three_two_med,unacc
med,low,three,two,big,low,med_low,three_two_big,unacc
med,low,three,two,big,med,med_low,three_two_big,unacc
med,low,three,two,big,high,med_low,three_two_big,unacc
med,low,three,four,small,low,med_low,three_four_small,unacc
med,low,three,four,small,med,med_low,three_four_small,acc
med,low,three,four,small,high,med_low,three_four_small,good
med,low,three,four,med,low,med_low,three_four_med,unacc
med,low,three,four,med,med,med_low,three_four_med,acc
med,low,three,four,med,high,med_low,three_four_med,good
med,low,three,four,big,low,med_low,three_four_big,unacc
med,low,three,four,big,med,med_low,three_four_big,good
med,low,three,four,big,high,med_low,three_four_big,vgood
med,low,three,more,small,low,med_low,three_more_small,unacc
med,low,three,more,small,med,med_low,three_more_small,acc
med,low,three,more,small,high,med_low,three_more_small,good
med,low,three,more,med,low,med_low,three_more_med,unacc
med,low,three,more,med,med,med_low,three_more_med,good
med,low,three,more,med,high,med_low,three_more_med,vgood
med,low,three,more,big,low,med_low,three_more_big,unacc
med,low,three,more,big,med,med_low,three_more_big,good
med,low,three,more,big,high,med_low,three_more_big,vgood
med,low,four,two,small,low,med_low,four_two_small,unacc
med,low,four,two,small,med,med_low,four_two_small,unacc
med,low,four,two,small,high,med_low,four_two_small,unacc
med,low,four,two,med,low,med_low,four_two_med,unacc
med,low,four,two,med,med,med_low,four_two_med,unacc
med,low,four,two,med,high,med_low,four_two_med,unacc
med,low,four,two,big,low,med_low,four_two_big,unacc
med,low,four,two,big,med,med_low,four_two_big,unacc
med,low,four,two,big,high,med_low,four_two_big,unacc
med,low,four,four,small,low,med_low,four_four_small,unacc
med,low,four,four,small,med,med_low,four_four_small,acc
med,low,four,four,small,high,med_low,four_four_small,good
med,low,four,four,med,low,med_low,four_four_med,unacc
med,low,four,four,med,med,med_low,four_four_med,good
med,low,four,four,med,high,med_low,four_four_med,vgood
med,low,four,four,big,low,med_low,four_four_big,unacc
med,low,four,four,big,med,med_low,four_four_big,good
med,low,four,four,big,high,med_low,four_four_big,vgood
med,low,four,more,small,low,med_low,four_more_small,unacc
med,low,four,more,small,med,med_low,four_more_small,acc
med,low,four,more,small,high,med_low,four_more_small,good
med,low,four,more,med,low,med_low,four_more_med,unacc
med,low,four,more,med,med,med_low,four_more_med,good
med,low,four,more,med,high,med_low,four_more_med,vgood
med,low,four,more,big,low,med_low,four_more_big,unacc
med,low,four,more,big,med,med_low,four_more_big,good
med,low,four,more,big,high,med_low,four_more_big,vgood
med,low,five_or_more,two,small,low,med_low,five_or_more_two_small,unacc
med,low,five_or_more,two,small,med,med_low,five_or_more_two_small,unacc
med,low,five_or_more,two,small,high,med_low,five_or_more_two_small,unacc
med,low,five_or_more,two,med,low,med_low,five_or_more_two_med,unacc
med,low,five_or_more,two,med,med,med_low,five_or_more_two_med,unacc
med,low,five_or_more,two,med,high,med_low,five_or_more_two_med,unacc
med,low,five_or_more,two,big,low,med_low,five_or_more_two_big,unacc
med,low,five_or_more,two,big,med,med_low,five_or_more_two_big,unacc
med,low,five_or_more,two,big,high,med_low,five_or_more_two_big,unacc
med,low,five_or_more,four,small,low,med_low,five_or_more_four_small,unacc
med,low,five_or_more,four,small,med,med_low,five_or_more_four_small,acc
med,low,five_or_more,four,small,high,med_low,five_or_more_four_small,good
med,low,five_or_more,four,med,low,med_low,five_or_more_four_med,unacc
med,low,five_or_more,four,med,med,med_low,five_or_more_four_med,good
med,low,five_or_more,four,med,high,med_low,five_or_more_four_med,vgood
med,low,five_or_more,four,big,low,med_low,five_or_more_four_big,unacc
med,low,five_or_more,four,big,med,med_low,five_or_more_four_big,good
med,low,five_or_more,four,big,high,med_low,five_or_more_four_big,vgood
med,low,five_or_more,more,small,low,med_low,five_or_more_more_small,unacc
med,low,five_or_more,more,small,med,med_low,five_or_more_more_small,acc
med,low,five_or_more,more,small,high,med_low,five_or_more_more_small,good
med,low,five_or_more,more,med,low,med_low,five_or_more_more_med,unacc
med,low,five_or_more,more,med,med,med_low,five_or_more_more_med,good
med,low,five_or_more,more,med,high,med_low,five_or_more_more_med,vgood
med,low,five_or_more,more,big,low,med_low,five_or_more_more_big,unacc
med,low,five_or_more,more,big,med,med_low,five_or_more_more_big,good
med,low,five_or_more,more,big,high,med_low,five_or_more_more_big,vgood
low,vhigh,two,two,small,low,low_vhigh,two_two_small,unacc
low,vhigh,two,two,small,med,low_vhigh,two_two_small,unacc
low,vhigh,two,two,small,high,low_vhigh,two_two_small,unacc
low,vhigh,two,two,med,low,low_vhigh,two_two_med,unacc
low,vhigh,two,two,med,med,low_vhigh,two_two_med,unacc
low,vhigh,two,two,med,high,low_vhigh,two_two_med,unacc
low,vhigh,two,two,big,low,low_vhigh,two_two_big,unacc
low,vhigh,two,two,big,med,low_vhigh,two_two_big,unacc
low,vhigh,two,two,big,high,low_vhigh,two_two_big,unacc
low,vhigh,two,four,small,low,low_vhigh,two_four_small,unacc
low,vhigh,two,four,small,med,low_vhigh,two_four_small,unacc
low,vhigh,two,four,small,high,low_vhigh,two_four_small,acc
low,vhigh,two,four,med,low,low_vhigh,two_four_med,unacc
low,vhigh,two,four,med,med,low_vhigh,two_four_med,unacc
low,vhigh,two,four,med,high,low_vhigh,two_four_med,acc
low,vhigh,two,four,big,low,low_vhigh,two_four_big,unacc
low,vhigh,two,four,big,med,low_vhigh,two_four_big,acc
low,vhigh,two,four,big,high,low_vhigh,two_four_big,acc
low,vhigh,two,more,small,low,low_vhigh,two_more_small,unacc
low,vhigh,two,more,small,med,low_vhigh,two_more_small,unacc
low,vhigh,two,more,small,high,low_vhigh,two_more_small,unacc
low,vhigh,two,more,med,low,low_vhigh,two_more_med,unacc
low,vhigh,two,more,med,med,low_vhigh,two_more_med,unacc
low,vhigh,two,more,med,high,low_vhigh,two_more_med,acc
low,vhigh,two,more,big,low,low_vhigh,two_more_big,unacc
low,vhigh,two,more,big,med,low_vhigh,two_more_big,acc
low,vhigh,two,more,big,high,low_vhigh,two_more_big,acc
low,vhigh,three,two,small,low,low_vhigh,three_two_small,unacc
low,vhigh,three,two,small,med,low_vhigh,three_two_small,unacc
low,vhigh,three,two,small,high,low_vhigh,three_two_small,unacc
low,vhigh,three,two,med,low,low_vhigh,three_two_med,unacc
low,vhigh,three,two,med,med,low_vhigh,three_two_med,unacc
low,vhigh,three,two,med,high,low_vhigh,three_two_med,unacc
low,vhigh,three,two,big,low,low_vhigh,three_two_big,unacc
low,vhigh,three,two,big,med,low_vhigh,three_two_big,unacc
low,vhigh,three,two,big,high,low_vhigh,three_two_big,unacc
low,vhigh,three,four,small,low,low_vhigh,three_four_small,unacc
low,vhigh,three,four,small,med,low_vhigh,three_four_small,unacc
low,vhigh,three,four,small,high,low_vhigh,three_four_small,acc
low,vhigh,three,four,med,low,low_vhigh,three_four_med,unacc
low,vhigh,three,four,med,med,low_vhigh,three_four_med,unacc
low,vhigh,three,four,med,high,low_vhigh,three_four_med,acc
